life_insured_age,gender,smoker_status,target_retirement_age,premium_payment_term,income_payout_period,guaranteed_monthly_income_basis,estimation_method,anchor_ages,proxy_slope_keys,premium_rate_per_10_gmi,estimated_annual_premium_for_gmi_1000,estimated_single_premium_for_gmi_1000,estimated_total_premiums_paid_for_gmi_1000,cash_bonus_rate_iirr_300,cash_bonus_rate_iirr_425,estimated_non_guaranteed_monthly_income_iirr_300_for_gmi_1000,estimated_non_guaranteed_monthly_income_iirr_425_for_gmi_1000,estimated_total_monthly_income_iirr_300_for_gmi_1000,estimated_total_monthly_income_iirr_425_for_gmi_1000,estimated_total_benefits_iirr_300_for_gmi_1000,estimated_total_benefits_iirr_425_for_gmi_1000,estimated_total_illustrated_yield_maturity_iirr_300_pct_pa,estimated_total_illustrated_yield_maturity_iirr_425_pct_pa,source_pdfs
57,Male,Non-Smoker,65,single,10,1000,extrapolated,40;45,,1235.534,,123553.4,123553.4,0.136158,0.19473,136.16,194.73,1136.16,1194.73,136340.4,143367.0,1.802,3.052,PI_20260611002745617.pdf;PI_20260611002233997.pdf
57,Male,Non-Smoker,65,single,15,1000,extrapolated,40;45,,1842.434,,184243.4,184243.4,0.242744,0.35736,242.74,357.36,1242.74,1357.36,223691.2,244324.0,1.998,3.248,PI_20260611002732155.pdf;PI_20260611002221799.pdf
57,Male,Non-Smoker,65,single,20,1000,extrapolated,40;45,,2358.362,,235836.2,235836.2,0.278594,0.404222,278.59,404.22,1278.59,1404.22,306861.2,337012.6,2.1,3.35,PI_20260611002721437.pdf;PI_20260611002209718.pdf
57,Male,Non-Smoker,65,single,lifetime,1000,extrapolated,40;45,,3758.958,,375895.8,375895.8,0.200566,0.289488,200.57,289.49,1200.57,1289.49,,,,,PI_20260611002703129.pdf;PI_20260611002157186.pdf
57,Male,Non-Smoker,65,5,10,1000,extrapolated,40;45,,273.71,27371.0,,136855.0,0.32226,0.443538,322.26,443.54,1322.26,1443.54,158671.0,173223.0,1.802,3.052,PI_20260610232957588.pdf;PI_20260610235358883.pdf
57,Male,Non-Smoker,65,5,15,1000,extrapolated,40;45,,318.162,31816.2,,159081.0,-0.024484,-0.005112,-24.48,-5.11,975.52,994.89,175594.8,179080.4,1.998,3.248,PI_20260610233012578.pdf;PI_20260610235344016.pdf
57,Male,Non-Smoker,65,5,20,1000,extrapolated,40;45,,415.778,41577.8,,207889.0,0.045516,0.100166,45.52,100.17,1045.52,1100.17,250924.8,264040.8,2.1,3.35,PI_20260610233026759.pdf;PI_20260610235330765.pdf
57,Male,Non-Smoker,65,5,lifetime,1000,extrapolated,40;45,,762.552,76255.2,,381276.0,-0.040212,-0.036042,-40.21,-36.04,959.79,963.96,,,,,PI_20260610233042604.pdf;PI_20260610235316695.pdf
57,Male,Non-Smoker,70,single,10,1000,extrapolated,40;45,,1076.9,,107690.0,107690.0,0.186502,0.289108,186.5,289.11,1186.5,1289.11,142381.0,154694.4,2.27,3.52,PI_20260611002759246.pdf;PI_20260611002246017.pdf
57,Male,Non-Smoker,70,single,15,1000,extrapolated,40;45,,1597.056,,159705.6,159705.6,0.378738,0.594352,378.74,594.35,1378.74,1594.35,248173.4,286981.6,2.518,3.768,PI_20260611002810349.pdf;PI_20260611002257162.pdf
57,Male,Non-Smoker,70,single,20,1000,extrapolated,40;45,,2111.032,,211103.2,211103.2,0.48215,0.75185,482.15,751.85,1482.15,1751.85,355716.0,420444.0,2.552,3.802,PI_20260611002822242.pdf;PI_20260611002346458.pdf
57,Male,Non-Smoker,70,single,lifetime,1000,extrapolated,40;45,,3194.444,,319444.4,319444.4,0.61323,0.9346,613.23,934.6,1613.23,1934.6,,,,,PI_20260611002836283.pdf;PI_20260611002359260.pdf
57,Male,Non-Smoker,70,5,10,1000,extrapolated,40;45,,208.812,20881.2,,104406.0,0.082244,0.166902,82.24,166.9,1082.24,1166.9,129868.6,140029.0,2.168,3.418,PI_20260610233143210.pdf;PI_20260610235415629.pdf
57,Male,Non-Smoker,70,5,15,1000,extrapolated,40;45,,314.274,31427.4,,157137.0,0.33803,0.520188,338.03,520.19,1338.03,1520.19,240845.0,273634.4,2.518,3.768,PI_20260610233128096.pdf;PI_20260610235429666.pdf
57,Male,Non-Smoker,70,5,20,1000,extrapolated,40;45,,418.052,41805.2,,209026.0,0.436944,0.695672,436.94,695.67,1436.94,1695.67,344865.2,406960.6,2.552,3.802,PI_20260610233113456.pdf;PI_20260610235443554.pdf
57,Male,Non-Smoker,70,5,lifetime,1000,extrapolated,40;45,,650.918,65091.8,,325459.0,0.5855,0.856694,585.5,856.69,1585.5,1856.69,,,,,PI_20260610233100050.pdf;PI_20260610235457853.pdf
57,Male,Non-Smoker,70,10,5,1000,extrapolated,40;45,,57.22776,5722.78,,57227.76,-0.07634,-0.13002,-76.34,-130.02,923.66,869.98,55419.0,52198.0,1.632,2.882,PI_20260610233742614.pdf;PI_20260610235936106.pdf
57,Male,Non-Smoker,70,10,10,1000,extrapolated,40;45,,106.73176,10673.18,,106731.76,0.157352,0.23605,157.35,236.05,1157.35,1236.05,138883.0,148326.0,2.33,3.58,PI_20260610233757093.pdf;PI_20260610235949600.pdf
57,Male,Non-Smoker,70,10,15,1000,extrapolated,40;45,,159.91976,15991.98,,159919.76,0.22126,0.35365,221.26,353.65,1221.26,1353.65,219826.0,243657.0,2.396,3.646,PI_20260610233811472.pdf;PI_20260611000003719.pdf
57,Male,Non-Smoker,70,10,20,1000,extrapolated,40;45,,212.17576,21217.58,,212175.76,0.36793,0.584402,367.93,584.4,1367.93,1584.4,328303.0,380255.6,2.532,3.782,PI_20260610233915893.pdf;PI_20260611000023179.pdf
57,Male,Non-Smoker,70,10,lifetime,1000,extrapolated,40;45,,329.576,32957.6,,329576.0,0.497738,0.716858,497.74,716.86,1497.74,1716.86,,,,,PI_20260610233951518.pdf;PI_20260611000039412.pdf
58,Male,Non-Smoker,65,single,10,1000,extrapolated,40;45,,1249.636,,124963.6,124963.6,0.099192,0.11618,99.19,116.18,1099.19,1116.18,131904.6,133941.0,1.758,3.008,PI_20260611002745617.pdf;PI_20260611002233997.pdf
58,Male,Non-Smoker,65,single,15,1000,extrapolated,40;45,,1864.436,,186443.6,186443.6,0.205376,0.27471,205.38,274.71,1205.38,1274.71,216964.8,229447.0,1.962,3.212,PI_20260611002732155.pdf;PI_20260611002221799.pdf
58,Male,Non-Smoker,65,single,20,1000,extrapolated,40;45,,2383.458,,238345.8,238345.8,0.238276,0.312088,238.28,312.09,1238.28,1312.09,297184.8,314900.4,2.07,3.32,PI_20260611002721437.pdf;PI_20260611002209718.pdf
58,Male,Non-Smoker,65,single,lifetime,1000,extrapolated,40;45,,3775.352,,377535.2,377535.2,0.130634,0.138022,130.63,138.02,1130.63,1138.02,,,,,PI_20260611002703129.pdf;PI_20260611002157186.pdf
58,Male,Non-Smoker,65,5,10,1000,extrapolated,40;45,,278.7,27870.0,,139350.0,0.30631,0.397222,306.31,397.22,1306.31,1397.22,156757.0,167665.0,1.758,3.008,PI_20260610232957588.pdf;PI_20260610235358883.pdf
58,Male,Non-Smoker,65,5,15,1000,extrapolated,40;45,,320.518,32051.8,,160259.0,-0.066566,-0.089628,-66.57,-89.63,933.43,910.37,168020.2,163867.6,1.962,3.212,PI_20260610233012578.pdf;PI_20260610235344016.pdf
58,Male,Non-Smoker,65,5,20,1000,extrapolated,40;45,,418.912,41891.2,,209456.0,0.003934,0.013034,3.93,13.03,1003.93,1013.03,240945.2,243129.2,2.07,3.32,PI_20260610233026759.pdf;PI_20260610235330765.pdf
58,Male,Non-Smoker,65,5,lifetime,1000,extrapolated,40;45,,766.098,76609.8,,383049.0,-0.118528,-0.191608,-118.53,-191.61,881.47,808.39,,,,,PI_20260610233042604.pdf;PI_20260610235316695.pdf
58,Male,Non-Smoker,70,single,10,1000,extrapolated,40;45,,1083.72,,108372.0,108372.0,0.140218,0.187992,140.22,187.99,1140.22,1187.99,136827.0,142560.6,2.25,3.5,PI_20260611002759246.pdf;PI_20260611002246017.pdf
58,Male,Non-Smoker,70,single,15,1000,extrapolated,40;45,,1607.604,,160760.4,160760.4,0.338022,0.497618,338.02,497.62,1338.02,1497.62,240844.6,269569.4,2.512,3.762,PI_20260611002810349.pdf;PI_20260611002257162.pdf
58,Male,Non-Smoker,70,single,20,1000,extrapolated,40;45,,2126.108,,212610.8,212610.8,0.4426,0.65165,442.6,651.65,1442.6,1651.65,346224.0,396396.0,2.548,3.798,PI_20260611002822242.pdf;PI_20260611002346458.pdf
58,Male,Non-Smoker,70,single,lifetime,1000,extrapolated,40;45,,3208.376,,320837.6,320837.6,0.55768,0.7949,557.68,794.9,1557.68,1794.9,,,,,PI_20260611002836283.pdf;PI_20260611002359260.pdf
58,Male,Non-Smoker,70,5,10,1000,extrapolated,40;45,,210.468,21046.8,,105234.0,0.042126,0.081318,42.13,81.32,1042.13,1081.32,125054.4,129759.0,2.142,3.392,PI_20260610233143210.pdf;PI_20260610235415629.pdf
58,Male,Non-Smoker,70,5,15,1000,extrapolated,40;45,,317.316,31731.6,,158658.0,0.30963,0.445822,309.63,445.82,1309.63,1445.82,235733.0,260248.6,2.512,3.762,PI_20260610233128096.pdf;PI_20260610235429666.pdf
58,Male,Non-Smoker,70,5,20,1000,extrapolated,40;45,,422.648,42264.8,,211324.0,0.410926,0.622138,410.93,622.14,1410.93,1622.14,338620.8,389312.4,2.548,3.798,PI_20260610233113456.pdf;PI_20260610235443554.pdf
58,Male,Non-Smoker,70,5,lifetime,1000,extrapolated,40;45,,654.132,65413.2,,327066.0,0.535,0.729176,535.0,729.18,1535.0,1729.18,,,,,PI_20260610233100050.pdf;PI_20260610235457853.pdf
58,Male,Non-Smoker,70,10,5,1000,extrapolated,40;45,,57.44174,5744.17,,57441.74,-0.12384,-0.22257,-123.84,-222.57,876.16,777.43,52569.0,46645.0,1.588,2.838,PI_20260610233742614.pdf;PI_20260610235936106.pdf
58,Male,Non-Smoker,70,10,10,1000,extrapolated,40;45,,107.57774,10757.77,,107577.74,0.129118,0.1692,129.12,169.2,1129.12,1169.2,135495.0,140304.0,2.32,3.57,PI_20260610233757093.pdf;PI_20260610235949600.pdf
58,Male,Non-Smoker,70,10,15,1000,extrapolated,40;45,,161.42974,16142.97,,161429.74,0.19081,0.28135,190.81,281.35,1190.81,1281.35,214345.0,230643.0,2.384,3.634,PI_20260610233811472.pdf;PI_20260611000003719.pdf
58,Male,Non-Smoker,70,10,20,1000,extrapolated,40;45,,214.43374,21443.37,,214433.74,0.34298,0.517068,342.98,517.07,1342.98,1517.07,322315.0,364095.4,2.528,3.778,PI_20260610233915893.pdf;PI_20260611000023179.pdf
58,Male,Non-Smoker,70,10,lifetime,1000,extrapolated,40;45,,331.204,33120.4,,331204.0,0.450022,0.600242,450.02,600.24,1450.02,1600.24,,,,,PI_20260610233951518.pdf;PI_20260611000039412.pdf
59,Male,Non-Smoker,70,single,10,1000,extrapolated,40;45,,1090.54,,109054.0,109054.0,0.093934,0.086876,93.93,86.88,1093.93,1086.88,131273.0,130426.8,2.23,3.48,PI_20260611002759246.pdf;PI_20260611002246017.pdf
59,Male,Non-Smoker,70,single,15,1000,extrapolated,40;45,,1618.152,,161815.2,161815.2,0.297306,0.400884,297.31,400.88,1297.31,1400.88,233515.8,252157.2,2.506,3.756,PI_20260611002810349.pdf;PI_20260611002257162.pdf
59,Male,Non-Smoker,70,single,20,1000,extrapolated,40;45,,2141.184,,214118.4,214118.4,0.40305,0.55145,403.05,551.45,1403.05,1551.45,336732.0,372348.0,2.544,3.794,PI_20260611002822242.pdf;PI_20260611002346458.pdf
59,Male,Non-Smoker,70,single,lifetime,1000,extrapolated,40;45,,3222.308,,322230.8,322230.8,0.50213,0.6552,502.13,655.2,1502.13,1655.2,,,,,PI_20260611002836283.pdf;PI_20260611002359260.pdf
59,Male,Non-Smoker,70,5,10,1000,extrapolated,40;45,,212.124,21212.4,,106062.0,0.002008,-0.004266,2.01,-4.27,1002.01,995.73,120240.2,119489.0,2.116,3.366,PI_20260610233143210.pdf;PI_20260610235415629.pdf
59,Male,Non-Smoker,70,5,15,1000,extrapolated,40;45,,320.358,32035.8,,160179.0,0.28123,0.371456,281.23,371.46,1281.23,1371.46,230621.0,246862.8,2.506,3.756,PI_20260610233128096.pdf;PI_20260610235429666.pdf
59,Male,Non-Smoker,70,5,20,1000,extrapolated,40;45,,427.244,42724.4,,213622.0,0.384908,0.548604,384.91,548.6,1384.91,1548.6,332376.4,371664.2,2.544,3.794,PI_20260610233113456.pdf;PI_20260610235443554.pdf
59,Male,Non-Smoker,70,5,lifetime,1000,extrapolated,40;45,,657.346,65734.6,,328673.0,0.4845,0.601658,484.5,601.66,1484.5,1601.66,,,,,PI_20260610233100050.pdf;PI_20260610235457853.pdf
59,Male,Non-Smoker,70,10,5,1000,extrapolated,40;45,,57.65572,5765.57,,57655.72,-0.17134,-0.31512,-171.34,-315.12,828.66,684.88,49719.0,41092.0,1.544,2.794,PI_20260610233742614.pdf;PI_20260610235936106.pdf
59,Male,Non-Smoker,70,10,10,1000,extrapolated,40;45,,108.42372,10842.37,,108423.72,0.100884,0.10235,100.88,102.35,1100.88,1102.35,132107.0,132282.0,2.31,3.56,PI_20260610233757093.pdf;PI_20260610235949600.pdf
59,Male,Non-Smoker,70,10,15,1000,extrapolated,40;45,,162.93972,16293.97,,162939.72,0.16036,0.20905,160.36,209.05,1160.36,1209.05,208864.0,217629.0,2.372,3.622,PI_20260610233811472.pdf;PI_20260611000003719.pdf
59,Male,Non-Smoker,70,10,20,1000,extrapolated,40;45,,216.69172,21669.17,,216691.72,0.31803,0.449734,318.03,449.73,1318.03,1449.73,316327.0,347935.2,2.524,3.774,PI_20260610233915893.pdf;PI_20260611000023179.pdf
